satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary,investment,reward,sanity,experience,efficiency
0.68,0.89,3,241,3,0,0,0,0,0,723,0,45405.4054054,9,0.0124481327801
0.89,0.98,5,274,5,0,1,0,7,1,1370,1,4.59986078728,25,0.0182481751825
0.66,0.96,3,243,3,1,0,0,4,1,729,1,830000.0,9,0.0123456790123
0.82,0.59,3,178,2,0,0,0,6,1,534,1,47.8619891653,6,0.0168539325843
0.88,0.68,5,224,2,0,0,0,2,0,1120,0,12.2970657108,10,0.0223214285714
0.47,0.47,2,221,6,0,0,0,4,0,442,0,17.8463032658,12,0.00904977375566
0.86,0.61,4,193,2,0,0,0,3,2,772,2,1005.40540541,8,0.020725388601
0.65,0.79,5,233,3,0,0,0,3,0,1165,0,8.67977927058,15,0.0214592274678
0.1,0.87,6,290,4,0,1,0,3,0,1740,0,1.07619247017,24,0.0206896551724
0.76,0.5,4,245,3,0,0,0,0,0,980,0,27.9356210914,12,0.0163265306122
0.31,0.54,5,132,5,0,1,0,4,0,660,0,275.09449811,25,0.0378787878788
0.11,0.92,6,269,4,0,1,0,1,1,1614,1,1.41721546527,24,0.0223048327138
0.75,0.96,5,190,3,0,0,0,4,1,950,1,35.8298185987,15,0.0263157894737
0.48,0.93,3,150,10,0,0,0,2,0,450,0,19.0128722284,30,0.02
0.53,0.72,2,172,5,0,0,0,4,0,344,0,10.3220757492,10,0.0116279069767
0.09,0.77,5,275,4,0,1,0,7,1,1375,1,2.6119233101,20,0.0181818181818
0.79,0.93,5,160,4,1,0,0,1,1,800,1,177.50892503,20,0.03125
0.73,0.56,3,215,3,0,0,0,7,1,645,1,245.146662888,9,0.0139534883721
0.8,0.9,5,267,5,0,1,0,2,1,1335,1,4.90146690012,25,0.0187265917603
0.98,0.6,2,249,3,0,0,0,2,0,498,0,37.1050560324,6,0.00803212851406
0.87,0.84,5,231,5,0,1,0,6,0,1155,0,10.3043360867,25,0.021645021645
0.12,0.7,4,276,4,0,0,0,4,0,1104,0,7.9643878088,16,0.0144927536232
0.9,0.98,5,245,5,0,1,0,6,0,1225,0,7.72304352951,25,0.0204081632653
0.29,0.75,6,271,10,0,0,0,4,1,1626,1,1.60326120729,60,0.0221402214022
0.19,0.83,5,280,4,0,0,0,8,0,1400,0,2.64302308536,20,0.0178571428571
0.83,0.94,4,267,5,0,1,0,4,1,1068,1,15.9238439985,20,0.0149812734082
1.0,0.6,4,261,3,0,0,0,2,0,1044,0,20.156007498,12,0.0153256704981
0.38,0.46,2,137,3,0,1,0,2,0,274,0,6.66582941273,6,0.014598540146
0.55,0.79,3,162,2,0,0,0,2,0,486,0,26.2489415749,6,0.0185185185185
0.89,0.92,4,165,5,0,0,0,0,1,660,1,396.892062159,20,0.0242424242424
0.65,0.55,5,215,2,0,0,0,6,0,1075,0,13.782503738,10,0.0232558139535
0.68,1.0,5,203,2,0,0,0,3,0,1015,0,20.5386505618,10,0.0246305418719
0.67,0.72,2,134,10,0,0,0,9,2,268,2,7.85800999426,20,0.0149253731343
0.17,0.85,6,245,5,0,0,0,4,1,1470,1,2.13082927504,30,0.0244897959184
0.94,0.73,4,204,2,0,0,0,4,0,816,0,256.274768824,8,0.0196078431373
0.1,0.86,6,247,4,0,1,0,4,1,1482,1,1.94000105818,24,0.0242914979757
0.63,0.8,4,243,2,0,0,0,4,1,972,1,27.6037256562,8,0.0164609053498
0.84,0.74,3,182,4,0,1,0,2,0,546,0,54.9417736638,12,0.0164835164835
0.29,0.95,5,117,4,0,0,0,7,0,585,0,62.2076481651,20,0.042735042735
0.49,0.52,4,161,7,0,0,0,9,2,644,2,206.199833933,28,0.0248447204969
0.52,0.63,3,233,3,0,0,1,4,1,699,2,1687.01442841,9,0.0128755364807
0.99,0.54,4,196,4,1,0,0,0,2,784,2,328.816920026,16,0.0204081632653
0.42,0.54,2,143,3,0,1,0,7,2,286,2,7.23566878981,6,0.013986013986
0.78,0.68,5,168,3,0,0,0,4,0,840,0,144.457068658,15,0.0297619047619
0.43,0.85,6,168,2,0,0,0,2,0,1008,0,18.3705454639,12,0.0357142857143
0.85,0.99,4,233,2,0,0,0,5,2,932,2,44.8920165008,8,0.0171673819742
0.37,0.46,2,149,3,0,1,0,6,0,298,0,7.37502826197,6,0.0134228187919
0.74,0.64,3,136,2,0,0,0,6,1,408,1,16.8863182003,6,0.0220588235294
0.27,0.45,3,239,4,0,0,0,2,0,717,0,8758.62068966,12,0.0125523012552
0.88,0.88,4,265,5,0,1,0,8,0,1060,0,17.159234041,20,0.0150943396226
0.84,0.79,4,157,4,0,0,0,2,0,628,0,180.356792786,16,0.0254777070064
0.42,0.54,2,159,3,0,1,0,4,1,318,1,8.40624667006,6,0.0125786163522
0.96,0.55,3,225,4,1,0,0,4,1,675,1,335.961604388,12,0.0133333333333
0.93,0.6,5,170,2,0,0,0,2,1,850,1,131.812593908,10,0.0294117647059
0.82,0.78,5,231,2,1,0,0,6,0,1155,0,5.0144095395,10,0.021645021645
0.74,0.48,5,165,2,0,0,0,4,2,825,2,188.781599219,10,0.030303030303
0.61,0.97,4,256,4,0,0,0,2,1,1024,1,18.5002183256,16,0.015625
0.85,0.75,3,214,3,0,0,0,3,1,642,1,244.385733157,9,0.0140186915888
0.8,0.68,4,157,3,0,0,0,4,1,628,1,176.435992943,12,0.0254777070064
0.57,0.86,4,268,6,0,0,0,6,1,1072,1,13.3446663833,24,0.0149253731343
0.51,0.5,4,130,3,0,0,0,8,1,520,1,34.5680142851,12,0.0307692307692
0.78,0.81,4,232,3,0,0,0,4,1,928,1,44.9472248876,12,0.0172413793103
0.62,0.85,3,237,3,1,0,0,6,1,711,1,2492.30769231,9,0.0126582278481
0.49,0.85,4,238,2,0,0,0,0,1,952,1,29.9617936859,8,0.0168067226891
0.65,0.56,3,259,3,0,0,0,5,1,777,1,715.835140998,9,0.011583011583
0.38,0.57,2,131,3,0,1,0,3,1,262,1,6.32766289147,6,0.0152671755725
0.44,0.5,2,130,3,0,1,0,3,1,260,1,6.54658531928,6,0.0153846153846
0.48,0.79,3,180,2,0,0,0,2,1,540,1,41.431050893,6,0.0166666666667
0.81,0.62,5,201,3,1,0,0,4,1,1005,1,11.880226315,15,0.0248756218905
0.34,0.91,4,284,4,0,0,0,6,0,1136,0,8.08934500453,16,0.0140845070423
0.91,0.68,4,132,4,0,0,0,6,1,528,1,47.2748873818,16,0.030303030303
0.85,0.98,5,248,5,0,1,0,7,1,1240,1,7.08481093129,25,0.0201612903226
0.45,0.56,2,146,3,0,1,0,2,1,292,1,7.59281562549,6,0.013698630137
0.53,0.64,2,177,4,0,0,0,4,0,354,0,10.8799226317,8,0.0112994350282
0.5,0.91,4,144,8,0,0,0,9,1,576,1,64.0751815463,32,0.0277777777778
0.65,0.93,4,270,2,0,0,0,4,1,1080,1,13.3926397299,8,0.0148148148148
0.64,0.7,5,140,4,0,0,0,3,1,700,1,1947.74346793,20,0.0357142857143
0.74,0.95,4,237,3,1,0,0,5,1,948,1,18.1393603269,12,0.0168776371308
0.37,0.46,2,158,3,0,1,0,0,0,316,0,8.03189306443,6,0.0126582278481
0.73,0.97,5,235,5,0,1,0,0,0,1175,0,8.69709476817,25,0.0212765957447
0.78,0.99,2,188,2,0,0,0,2,1,376,1,14.2845678517,4,0.0106382978723
0.73,0.71,5,215,6,1,0,0,2,1,1075,1,7.22537317173,30,0.0232558139535
0.97,0.5,3,266,3,1,0,0,4,1,798,1,206.845863083,9,0.0112781954887
0.25,0.72,5,279,8,0,0,0,5,0,1395,0,2.81812709528,40,0.0179211469534
0.36,0.48,2,152,3,0,1,0,6,0,304,0,7.52937007961,6,0.0131578947368
0.34,0.89,5,266,6,0,0,0,4,1,1330,1,3.70983549371,30,0.0187969924812
0.59,0.83,4,239,4,0,0,0,0,2,956,2,30.8558121483,16,0.0167364016736
0.7,0.52,3,227,2,0,0,0,2,1,681,1,737.527114967,6,0.0132158590308
0.44,0.57,2,141,3,0,1,0,7,1,282,1,7.20684650418,6,0.0141843971631
0.4,0.54,2,156,3,0,1,0,4,1,312,1,8.05106676635,6,0.0128205128205
0.97,0.77,3,245,3,0,0,0,0,1,735,1,53243.2432432,9,0.0122448979592
0.74,0.99,5,146,2,0,0,0,4,0,730,0,870000.0,10,0.0342465753425
0.23,0.37,3,247,4,0,0,0,0,1,741,1,8482.75862069,12,0.0121457489879
0.69,0.93,3,228,4,0,0,0,2,1,684,1,834.155972359,12,0.0131578947368
0.53,0.62,4,201,3,0,0,0,3,1,804,1,271.951653039,12,0.0199004975124
0.87,0.9,3,307,5,0,1,0,2,0,921,0,50.7256205073,15,0.00977198697068
0.45,0.5,2,126,3,0,1,0,2,0,252,0,6.37278600624,6,0.015873015873
0.63,0.67,5,169,2,0,0,0,5,1,845,1,121.126551237,10,0.0295857988166
0.66,0.52,3,149,4,1,0,0,4,1,447,1,10.4369695064,12,0.0201342281879
0.85,0.87,4,152,7,0,0,0,4,0,608,0,126.348859445,28,0.0263157894737
0.79,0.59,4,187,2,0,0,0,9,0,748,0,4944.75138122,8,0.0213903743316
0.8,0.91,5,242,3,1,0,0,1,1,1210,1,3.89000786646,15,0.0206611570248
0.66,0.5,3,218,2,0,0,0,0,1,654,1,295.058656239,6,0.0137614678899
0.94,0.69,5,145,2,0,0,0,7,1,725,1,114117.647059,10,0.0344827586207
0.52,0.62,3,160,2,0,0,0,0,1,480,1,24.5153382149,6,0.01875
0.1,0.97,7,254,4,0,1,0,4,0,1778,0,0.999634678963,28,0.0275590551181
0.71,0.74,4,206,4,0,0,0,7,1,824,1,189.452692222,16,0.0194174757282
0.9,0.79,3,222,6,1,0,0,2,1,666,1,239.294710327,18,0.0135135135135
0.58,0.65,3,139,4,0,0,0,9,2,417,2,16.230931224,12,0.0215827338129
0.11,0.92,7,255,4,0,1,0,3,1,1785,1,0.995393391126,28,0.0274509803922
0.79,0.56,4,248,3,0,0,0,4,0,992,0,25.8782709267,12,0.0161290322581
0.67,0.64,4,190,2,0,0,0,4,1,760,1,1735.96673597,8,0.0210526315789
0.65,0.52,4,266,3,1,0,0,6,1,1064,1,7.35123768111,12,0.015037593985
0.66,0.8,4,192,3,0,0,0,0,1,768,1,1090.67017083,12,0.0208333333333
0.74,0.92,4,261,5,0,1,0,2,1,1044,1,17.5357265233,20,0.0153256704981
0.57,0.94,4,257,3,0,0,0,5,1,1028,1,17.5611283864,12,0.0155642023346
0.79,0.58,3,294,4,0,1,0,0,0,882,0,76.4630499786,12,0.0102040816327
0.61,0.52,4,171,2,0,0,0,5,0,684,0,794.669299112,8,0.0233918128655
0.77,0.79,3,273,2,0,0,0,2,1,819,1,218.491544254,6,0.010989010989
0.72,0.9,3,193,3,0,0,0,6,1,579,1,76.4410470646,9,0.0155440414508
0.66,0.49,4,157,3,0,0,0,4,0,628,0,162.713193491,12,0.0254777070064
0.49,0.63,3,245,4,0,0,0,3,0,735,0,40270.2702703,12,0.0122448979592
0.31,0.87,4,184,3,0,1,0,2,0,736,0,26200.0,12,0.0217391304348
0.97,0.6,3,169,2,1,0,0,7,0,507,0,19.9857968956,6,0.0177514792899
0.36,0.48,2,148,3,1,1,0,9,1,296,1,3.62686009921,6,0.0135135135135
0.83,0.67,3,175,3,0,0,0,7,1,525,1,43.9724151188,9,0.0171428571429
0.97,0.7,5,195,2,1,0,0,8,0,975,0,16.2764181965,10,0.025641025641
0.58,0.63,5,191,3,1,0,0,2,2,955,2,15.4668441764,15,0.0261780104712
0.63,0.62,5,212,6,0,0,0,4,1,1060,1,14.8774210036,30,0.0235849056604
0.1,0.81,7,270,4,0,1,0,8,1,1890,1,0.816070959596,28,0.0259259259259
0.14,0.73,6,237,5,0,0,0,6,1,1422,1,2.37376366476,30,0.0253164556962
0.52,0.95,3,171,3,1,0,0,3,0,513,0,16.289088454,9,0.0175438596491
0.84,0.91,4,207,3,0,0,0,3,0,828,0,187.716792491,12,0.0193236714976
0.74,0.87,5,264,3,0,0,0,1,2,1320,2,4.98164806661,15,0.0189393939394
0.76,0.79,3,197,5,0,0,0,1,1,591,1,92.4127067472,15,0.0152284263959
0.84,0.68,3,231,3,0,0,0,7,0,693,0,1418.65844256,9,0.012987012987
0.74,0.84,3,239,4,0,0,0,4,1,717,1,12000.0,12,0.0125523012552
0.76,0.61,4,172,2,0,0,0,5,0,688,0,1046.37336504,8,0.0232558139535
0.86,0.64,3,245,4,0,0,0,3,2,735,2,50270.2702703,12,0.0122448979592
0.38,0.46,2,137,3,0,1,0,2,0,274,0,6.66582941273,6,0.014598540146
0.91,0.55,2,234,2,0,0,0,6,0,468,0,28.0379319456,4,0.00854700854701
0.39,0.54,2,155,3,0,1,0,3,0,310,0,7.91743087912,6,0.0129032258065
0.65,0.71,3,170,2,0,0,0,7,0,510,0,34.4022351028,6,0.0176470588235
0.27,0.59,5,226,5,0,0,0,4,0,1130,0,7.89791171752,25,0.0221238938053
0.5,0.51,3,169,4,0,0,0,5,0,507,0,30.4352236989,12,0.0177514792899
0.83,0.92,3,268,2,1,0,0,2,1,804,1,162.637753288,6,0.0111940298507
0.66,0.85,3,178,8,1,0,0,5,1,534,1,21.8271708831,24,0.0168539325843
0.85,0.96,2,260,3,0,0,0,3,1,520,1,42.3515406804,6,0.00769230769231
0.54,0.53,3,203,2,0,0,0,3,0,609,0,106.937018263,6,0.0147783251232
0.11,0.86,6,279,4,0,1,0,3,1,1674,1,1.24296493047,24,0.0215053763441
0.72,0.95,2,178,4,1,0,0,7,1,356,1,6.18126931647,8,0.0112359550562
0.89,1.0,5,246,5,0,1,0,4,0,1230,0,7.52982047952,25,0.020325203252
0.81,0.97,3,247,3,0,0,0,3,1,741,1,12482.7586207,9,0.0121457489879
0.86,0.64,5,188,3,0,0,0,7,1,940,1,41.7770989623,15,0.0265957446809
0.55,0.86,4,169,6,0,0,0,6,1,676,1,551.601423488,24,0.0236686390533
0.2,0.69,6,236,4,0,0,0,2,0,1416,0,2.54253448312,24,0.0254237288136
0.72,0.98,3,211,2,0,0,0,6,0,633,0,186.61169578,6,0.0142180094787
0.7,0.47,2,238,3,0,0,0,2,0,476,0,26.5583502578,6,0.00840336134454
0.6,0.62,5,274,3,0,0,0,9,1,1370,1,3.89406204214,15,0.0182481751825
0.8,0.71,4,200,2,0,0,0,6,0,800,0,357.001190004,8,0.02
0.53,0.59,3,148,3,0,0,0,6,1,444,1,18.8363331938,9,0.0202702702703
0.13,0.87,3,185,4,1,0,0,9,0,555,0,18.6610298246,12,0.0162162162162
0.94,0.73,3,268,10,0,0,0,2,1,804,1,344.827586207,30,0.0111940298507
0.65,0.42,6,220,2,0,0,0,7,0,1320,0,4.72397661488,12,0.0272727272727
0.71,0.87,4,238,3,0,0,0,4,0,952,0,34.3856826865,12,0.0168067226891
0.78,0.86,5,260,6,0,1,0,5,0,1300,0,5.45941933861,30,0.0192307692308
0.53,0.74,4,272,2,1,0,0,8,0,1088,0,5.93566207849,8,0.0147058823529
0.11,0.84,7,310,4,0,1,0,4,1,2170,1,0.534557968718,28,0.0225806451613
0.43,0.55,2,129,3,0,1,0,4,0,258,0,6.44602915589,6,0.015503875969
0.48,1.0,4,261,3,0,0,0,1,0,1044,0,14.9154455485,12,0.0153256704981
0.73,0.97,5,235,5,0,1,0,0,0,1175,0,8.69709476817,25,0.0212765957447
0.36,0.53,2,133,3,0,1,0,4,1,266,1,6.34417129262,6,0.015037593985
0.91,0.7,4,134,2,0,0,0,2,1,536,1,51.2751677852,8,0.0298507462687
0.54,0.94,4,267,4,0,0,0,3,0,1068,0,13.4003933102,16,0.0149812734082
0.38,0.55,2,130,3,0,1,0,2,0,260,0,6.27381093098,6,0.0153846153846
0.72,0.98,4,156,3,0,0,0,7,1,624,1,155.994921096,12,0.025641025641
0.66,0.84,4,186,3,0,0,0,6,1,744,1,7345.13274336,12,0.0215053763441
0.14,0.57,4,207,5,0,0,0,4,0,828,0,116.302795348,20,0.0193236714976
0.54,0.68,6,249,5,0,0,0,7,1,1494,1,2.63146203347,30,0.0240963855422
0.86,0.72,4,173,3,0,0,0,2,0,692,0,1357.66423358,12,0.0231213872832
0.5,0.59,4,157,2,0,0,0,2,0,628,0,147.029994119,8,0.0254777070064
0.5,0.95,3,198,4,0,0,0,1,0,594,0,82.3000109733,12,0.0151515151515
0.91,0.52,4,172,4,1,0,0,9,2,688,2,567.776456599,16,0.0232558139535
0.92,0.55,3,259,3,0,0,0,7,0,777,0,832.971800434,9,0.011583011583
0.11,0.77,6,247,4,0,1,0,2,1,1482,1,1.95763743144,24,0.0242914979757
0.42,0.53,2,142,3,0,1,0,4,0,284,0,7.17077555473,6,0.0140845070423
0.49,0.48,4,249,3,0,0,0,3,1,996,1,20.9005470613,12,0.0160642570281
1.0,0.89,3,189,3,0,0,0,4,0,567,0,76.2049914269,9,0.015873015873
0.98,0.56,5,180,3,0,0,0,4,1,900,1,67.7108268928,15,0.0277777777778
0.74,1.0,4,242,2,0,0,0,9,0,968,0,30.4611183082,8,0.0165289256198
0.84,0.5,3,227,2,0,0,0,3,0,681,0,798.264642082,6,0.0132158590308
0.87,0.97,4,243,3,0,0,0,6,2,972,2,31.6680779001,12,0.0164609053498
0.93,0.49,4,255,2,0,0,0,9,2,1020,2,22.7911480598,8,0.0156862745098
0.98,0.86,2,219,4,0,0,0,4,0,438,0,23.3815923101,8,0.00913242009132
0.77,0.48,3,204,6,0,0,0,4,2,612,2,129.291453616,18,0.0147058823529
0.4,0.5,2,128,3,0,1,0,4,0,256,0,6.25754257364,6,0.015625
0.4,0.58,3,135,3,0,0,0,1,0,405,0,13.3362546082,9,0.0222222222222
0.87,0.91,4,228,5,0,1,0,4,0,912,0,55.8375634518,20,0.0175438596491
0.91,1.0,4,257,5,0,1,0,1,1,1028,1,21.3641752981,20,0.0155642023346
0.95,0.57,3,238,3,0,0,0,6,0,714,0,8628.31858407,9,0.0126050420168
0.9,0.64,5,226,2,0,0,0,2,0,1130,0,11.8157734357,10,0.0221238938053
0.86,0.84,5,222,5,0,1,0,6,0,1110,0,12.8132706907,25,0.0225225225225
0.74,0.79,5,121,5,0,0,1,9,2,605,3,113.156012226,25,0.0413223140496
0.11,0.78,6,303,4,0,1,0,4,1,1818,1,0.935980612553,24,0.019801980198
0.97,0.66,4,218,3,0,0,0,4,2,872,2,96.3325183374,12,0.0183486238532
0.57,0.75,5,172,4,0,0,0,3,1,860,1,91.4811793497,20,0.0290697674419
0.4,0.54,2,141,3,0,1,0,2,1,282,1,7.00665632351,6,0.0141843971631
0.58,0.71,3,205,3,0,0,0,3,0,615,0,121.56651535,9,0.0146341463415
0.97,0.48,4,221,3,0,0,0,8,1,884,1,81.9945059519,12,0.0180995475113
0.74,0.56,4,254,2,0,0,0,5,0,1016,0,21.1241957023,8,0.0157480314961
0.1,0.77,6,280,4,0,1,0,4,1,1680,1,1.2162732944,24,0.0214285714286
0.77,0.97,3,184,3,1,0,0,5,1,552,1,28.247685924,9,0.0163043478261
0.37,0.48,2,134,3,0,1,0,5,1,268,1,6.44639143242,6,0.0149253731343
1.0,0.53,3,142,3,0,0,0,4,0,426,0,21.784119377,9,0.0211267605634
0.6,0.64,5,221,2,0,0,0,2,0,1105,0,11.3172581113,10,0.0226244343891
0.67,0.72,4,159,2,0,0,0,4,0,636,0,193.063583815,8,0.0251572327044
0.76,0.83,5,227,5,0,1,0,4,0,1135,0,10.6772144603,25,0.0220264317181
0.5,0.95,5,137,3,0,0,0,2,0,685,0,774.393391843,15,0.036496350365
0.82,0.49,5,203,6,0,0,0,2,0,1015,0,22.2502047752,30,0.0246305418719
0.95,0.68,5,225,3,0,0,0,4,1,1125,1,12.4348763208,15,0.0222222222222
0.62,0.51,3,222,3,1,0,0,2,1,666,1,204.0302267,9,0.0135135135135
0.91,0.93,3,238,2,0,0,0,0,0,714,0,8451.32743363,6,0.0126050420168
0.99,0.92,4,265,4,1,0,0,7,1,1060,1,9.08161588872,16,0.0150943396226
0.62,0.56,4,267,4,0,0,0,3,1,1068,1,14.0965176381,16,0.0149812734082
0.61,0.62,3,240,3,0,0,0,6,0,720,0,19634.1463415,9,0.0125
0.59,0.47,5,191,3,0,0,0,8,0,955,0,31.1294711906,15,0.0261780104712
0.79,0.94,5,227,6,0,1,0,4,1,1135,1,10.8592124341,30,0.0220264317181
0.11,0.84,7,296,4,0,1,0,4,0,2072,0,0.615418734233,28,0.0236486486486
0.98,0.7,4,253,2,0,0,0,3,0,1012,0,24.722187539,8,0.0158102766798
0.31,0.53,2,146,3,1,0,0,3,0,292,0,3.42985809289,6,0.013698630137
0.55,0.82,2,197,4,0,0,0,2,0,394,0,13.8114162494,8,0.010152284264
1.0,0.39,2,210,5,0,0,0,4,0,420,0,20.9463563813,10,0.00952380952381
0.28,0.59,6,281,3,0,0,0,7,1,1686,1,1.39760877873,18,0.0213523131673
0.94,0.58,5,215,2,0,0,0,8,0,1075,0,16.2048831828,10,0.0232558139535
0.96,0.97,6,137,10,0,0,0,4,0,822,0,226.589595376,60,0.043795620438
0.46,0.88,5,169,3,0,0,0,9,1,845,1,108.49372074,15,0.0295857988166
0.65,0.51,4,157,3,1,0,0,4,1,628,1,80.8664967653,12,0.0254777070064
0.8,0.85,4,239,3,0,0,0,2,1,956,1,34.9311080924,12,0.0167364016736
0.55,0.79,3,254,3,1,0,0,2,1,762,1,711.009174312,9,0.011811023622
0.37,0.51,2,140,3,0,1,0,3,1,280,1,6.79556750429,6,0.0142857142857
0.63,0.96,5,152,3,0,0,0,6,0,760,0,1694.38669439,15,0.0328947368421
0.59,1.0,3,156,4,0,1,0,1,0,468,0,23.3404773788,12,0.0192307692308
0.87,0.88,5,240,5,0,1,0,6,1,1200,1,8.42942274231,25,0.0208333333333
0.92,0.64,2,104,7,0,0,0,7,0,208,0,7.07333426662,14,0.0192307692308
0.1,0.8,6,248,4,0,1,0,2,0,1488,0,1.90945039074,24,0.0241935483871
0.84,0.83,4,227,5,0,1,0,1,0,908,0,57.4246301729,20,0.0176211453744
0.68,0.79,4,273,4,0,0,0,7,0,1092,0,12.7494877438,16,0.014652014652
0.68,0.53,3,138,2,1,0,0,4,0,414,0,8.46552314917,6,0.0217391304348
0.6,0.52,5,140,3,0,0,0,3,0,700,0,1900.23752969,15,0.0357142857143
0.51,0.5,4,130,3,0,0,0,8,1,520,1,34.5680142851,12,0.0307692307692
0.92,0.44,3,260,8,0,0,0,4,0,780,0,737.893927748,24,0.0115384615385
0.93,0.95,6,147,3,0,0,0,2,0,882,0,82.4434002563,18,0.0408163265306
0.96,0.82,4,274,3,0,0,0,3,1,1096,1,14.5519340708,12,0.014598540146
0.99,0.98,5,241,2,0,0,0,6,1,1205,1,8.78288617115,10,0.0207468879668
0.67,0.97,4,196,3,0,0,0,3,1,784,1,551.883674818,12,0.0204081632653
0.79,0.61,4,162,2,0,0,0,4,1,648,1,272.782688205,8,0.0246913580247
0.1,0.89,6,246,4,0,1,0,4,0,1476,0,1.97129083708,24,0.0243902439024
0.89,0.69,3,173,3,0,0,0,4,1,519,1,42.8561710619,9,0.0173410404624
0.61,0.72,4,134,2,0,0,0,1,1,536,1,43.2214765101,8,0.0298507462687
0.9,0.76,2,150,2,0,0,0,2,1,300,1,10.3237304528,4,0.0133333333333
0.98,0.87,4,152,2,0,0,0,4,2,608,2,135.227427947,8,0.0263157894737
0.5,0.8,6,201,5,0,0,0,2,1,1206,1,6.59253724784,30,0.0298507462687
0.96,0.95,4,265,2,0,0,0,4,0,1060,0,17.889414213,8,0.0150943396226
0.45,0.5,2,157,3,0,1,0,5,1,314,1,8.41917016014,6,0.0127388535032
0.7,0.57,4,150,4,0,0,0,4,2,600,2,102.151183752,16,0.0266666666667
0.72,0.57,2,248,2,0,0,0,2,0,496,0,31.6817093387,4,0.00806451612903
0.84,0.59,3,234,2,0,0,0,4,1,702,1,2520.54794521,6,0.0128205128205
0.35,0.81,6,256,3,0,0,0,8,1,1536,1,2.07293666027,18,0.0234375
0.11,0.83,6,306,4,0,1,0,3,0,1836,0,0.905789709902,24,0.0196078431373
0.67,0.51,5,182,3,0,0,0,9,0,910,0,50.97368903,15,0.0274725274725
0.62,0.71,4,168,2,0,0,0,4,2,672,2,498.461538462,8,0.0238095238095
0.91,0.95,3,189,2,0,0,0,4,0,567,0,72.7757668127,6,0.015873015873
0.82,0.8,4,246,3,0,0,0,4,0,984,0,27.9888044782,12,0.0162601626016
0.65,0.55,5,206,3,0,0,0,4,0,1030,0,18.2115185095,15,0.0242718446602
0.98,0.62,3,140,4,0,0,0,5,0,420,0,20.7368928175,12,0.0214285714286
0.5,0.83,2,220,2,1,0,0,4,1,440,1,8.97967002706,4,0.00909090909091
0.64,0.56,3,257,6,0,0,0,5,1,771,1,929.178470255,18,0.011673151751
0.76,0.81,4,242,2,0,0,0,6,0,968,0,30.8112461048,8,0.0165289256198
0.22,0.74,3,199,6,0,0,0,1,1,597,1,70.0143472023,18,0.0150753768844
0.69,0.84,3,253,2,0,0,0,2,1,759,1,1875.6936737,6,0.0118577075099
0.86,0.49,4,251,2,0,0,0,2,1,1004,1,24.5947161029,8,0.0159362549801
0.58,0.91,3,154,10,0,0,0,7,2,462,2,22.1629962127,30,0.0194805194805
0.36,0.6,2,136,6,0,0,0,2,0,272,0,6.51185061049,12,0.0147058823529
0.58,0.79,4,196,3,1,0,0,0,0,784,0,261.070720423,12,0.0204081632653
0.46,0.5,2,151,3,0,1,0,2,1,302,1,8.00745900291,6,0.0132450331126
0.11,0.87,7,282,5,0,1,0,2,0,1974,0,0.716117019973,35,0.0248226950355
0.84,0.84,4,266,3,0,0,0,3,0,1064,0,16.3954876767,12,0.015037593985
0.09,0.79,6,275,4,0,1,0,4,0,1650,0,1.28501064555,24,0.0218181818182
0.19,0.85,6,116,3,0,0,0,2,0,696,0,1091.74311927,18,0.051724137931
0.65,0.54,2,177,3,0,0,0,1,0,354,0,11.7332498969,6,0.0112994350282
0.43,0.55,2,136,3,0,1,0,4,0,272,0,6.84701939191,6,0.0147058823529
0.5,0.48,2,150,3,1,0,0,2,0,300,0,4.0751567577,6,0.0133333333333
0.43,0.57,2,135,3,0,1,0,3,0,270,0,6.78748065805,6,0.0148148148148
0.73,0.92,6,189,3,1,0,0,4,1,1134,1,5.27355419263,18,0.031746031746
0.65,0.37,3,170,6,0,0,0,6,0,510,0,34.4022351028,18,0.0176470588235
0.73,0.87,5,257,5,0,1,0,6,0,1285,0,5.59622432773,25,0.0194552529183
0.58,0.79,2,274,4,0,0,0,3,1,548,1,48.2266039924,8,0.00729927007299
0.13,0.89,4,249,6,1,0,0,3,1,996,1,7.92537522794,24,0.0160642570281
0.74,0.91,4,232,5,0,1,0,2,1,928,1,43.9371748902,20,0.0172413793103
0.15,0.67,6,209,5,0,0,0,2,0,1254,0,4.17232046324,30,0.0287081339713
0.74,0.71,3,206,3,0,0,0,9,2,618,2,141.210842396,9,0.0145631067961
0.27,0.48,4,185,2,0,0,0,3,0,740,0,10409.8360656,8,0.0216216216216
0.25,0.8,5,186,4,1,0,0,3,1,930,1,15.4695312113,20,0.0268817204301
0.84,0.87,4,246,6,0,1,0,0,0,984,0,28.2963737582,24,0.0162601626016
0.5,0.56,3,263,4,0,0,0,0,1,789,1,416.550958067,12,0.0114068441065
0.49,0.96,2,206,2,0,0,0,5,0,412,0,14.8273460046,4,0.00970873786408
0.78,0.5,3,167,2,0,0,0,4,0,501,0,34.2406463403,6,0.0179640718563
0.39,0.56,2,160,3,0,1,0,4,0,320,0,8.30932198324,6,0.0125
0.49,0.52,3,156,2,0,0,0,4,0,468,0,21.8725228267,6,0.0192307692308
0.43,0.53,2,131,3,0,1,0,6,0,262,0,6.55692603971,6,0.0152671755725
